labels,gender,source,path
angry,male,EMOVO,EMOVO/m1/rab-m1-l4.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-n3.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-l1.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-l2.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-l3.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-n2.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-b1.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-n4.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-b3.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-l4.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-l2.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-l1.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-l4.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-l3.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-n1.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-b2.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-n5.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-n1.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-b2.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-n5.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-l1.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-l4.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-l1.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-n4.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-b3.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-n2.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-b1.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-l2.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-l4.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-l3.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-l2.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-l3.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-n3.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-l2.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-n3.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-b3.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-b1.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-b2.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-n2.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-n1.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-l3.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-d1.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-l1.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-n5.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-n3.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-n4.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-b3.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-b2.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-n5.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-b1.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-n1.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-n2.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-n4.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-d2.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-l4.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-l4.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-b3.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-n5.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-b2.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-n1.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-b3.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-n4.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-n1.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-b2.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-l1.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-l3.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-n3.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-b1.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-n5.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-n2.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-n3.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-n4.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-n2.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-b1.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-l2.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-b3.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-d2.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-d1.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-n1.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-b2.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-n3.wav
happy,male,EMOVO,EMOVO/m1/gio-m1-d1.wav
fear,male,EMOVO,EMOVO/m1/pau-m1-d2.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-n2.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-b1.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-d1.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-d1.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-n5.wav
sad,male,EMOVO,EMOVO/m1/tri-m1-d2.wav
neutral,male,EMOVO,EMOVO/m1/neu-m1-d2.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-n4.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-l1.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-n4.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-b3.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-b2.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-n1.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-b3.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-n1.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-b2.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-n5.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-l4.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-l2.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-n4.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-n3.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-b1.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-n2.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-n3.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-n2.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-n5.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-b1.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-l3.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-d1.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-l3.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-n1.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-n2.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-b2.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-b1.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-b3.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-n3.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-l2.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-d2.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-l4.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-n2.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-n1.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-b1.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-n5.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-b2.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-n4.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-n5.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-b3.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-n4.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-n3.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-l1.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-d1.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-d1.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-n4.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-d2.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-d2.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-n5.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-b2.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-n1.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-d1.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-d2.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-b3.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-b1.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-n2.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-d2.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-d1.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-n3.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-d1.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-d2.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-l4.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-d2.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-l1.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-d1.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-l3.wav
angry,male,EMOVO,EMOVO/m2/rab-m2-l2.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-n4.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-b3.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-l1.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-l1.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-l4.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-b2.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-n1.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-n5.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-n3.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-l2.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-l3.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-l2.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-l3.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-l4.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-b1.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-n2.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-b1.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-n2.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-l3.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-l2.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-l1.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-n3.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-b2.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-n1.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-n5.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-l3.wav
sad,male,EMOVO,EMOVO/m2/tri-m2-l4.wav
neutral,male,EMOVO,EMOVO/m2/neu-m2-l4.wav
happy,male,EMOVO,EMOVO/m2/gio-m2-l1.wav
fear,male,EMOVO,EMOVO/m2/pau-m2-l2.wav
surprise,male,EMOVO,EMOVO/m2/sor-m2-n4.wav
disgust,male,EMOVO,EMOVO/m2/dis-m2-b3.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-l4.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-d2.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-d1.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-l2.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-l3.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-d1.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-l1.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-d2.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-l4.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-l3.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-l2.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-n2.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-b1.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-n3.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-l3.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-l2.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-l4.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-l1.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-n5.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-n1.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-b2.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-b3.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-n4.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-l1.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-l1.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-l2.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-l4.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-b3.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-n4.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-n5.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-n1.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-b2.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-l4.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-l3.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-l2.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-l1.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-n3.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-n2.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-b1.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-l3.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-b1.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-n5.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-n2.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-n3.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-l3.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-l2.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-n2.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-b1.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-n3.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-n4.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-b2.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-n5.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-n1.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-b3.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-l4.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-l1.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-n1.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-b2.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-n4.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-b3.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-n3.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-b3.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-n4.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-n5.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-l1.wav
surprise,male,EMOVO,EMOVO/m3/sor-m3-l4.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-d2.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-n4.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-n5.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-b1.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-b2.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-n2.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-n1.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-n3.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-b3.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-l2.wav
disgust,male,EMOVO,EMOVO/m3/dis-m3-l3.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-d1.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-b2.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-b1.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-n1.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-n2.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-d2.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-n5.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-n4.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-d2.wav
sad,male,EMOVO,EMOVO/m3/tri-m3-d1.wav
neutral,male,EMOVO,EMOVO/m3/neu-m3-d1.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-n3.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-n2.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-b1.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-d2.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-d1.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-b3.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-n1.wav
angry,male,EMOVO,EMOVO/m3/rab-m3-b2.wav
fear,male,EMOVO,EMOVO/m3/pau-m3-d1.wav
happy,male,EMOVO,EMOVO/m3/gio-m3-d2.wav
happy,male,EmoDB,EmoDB/03a01Fa.wav
neutral,male,EmoDB,EmoDB/03a01Nc.wav
angry,male,EmoDB,EmoDB/03a01Wa.wav
happy,male,EmoDB,EmoDB/03a02Fc.wav
neutral,male,EmoDB,EmoDB/03a02Nc.wav
sad,male,EmoDB,EmoDB/03a02Ta.wav
angry,male,EmoDB,EmoDB/03a02Wb.wav
angry,male,EmoDB,EmoDB/03a02Wc.wav
fear,male,EmoDB,EmoDB/03a04Ad.wav
happy,male,EmoDB,EmoDB/03a04Fd.wav
neutral,male,EmoDB,EmoDB/03a04Nc.wav
sad,male,EmoDB,EmoDB/03a04Ta.wav
angry,male,EmoDB,EmoDB/03a04Wc.wav
fear,male,EmoDB,EmoDB/03a05Aa.wav
happy,male,EmoDB,EmoDB/03a05Fc.wav
neutral,male,EmoDB,EmoDB/03a05Nd.wav
sad,male,EmoDB,EmoDB/03a05Tc.wav
angry,male,EmoDB,EmoDB/03a05Wa.wav
angry,male,EmoDB,EmoDB/03a05Wb.wav
happy,male,EmoDB,EmoDB/03a07Fa.wav
happy,male,EmoDB,EmoDB/03a07Fb.wav
neutral,male,EmoDB,EmoDB/03a07Nc.wav
angry,male,EmoDB,EmoDB/03a07Wc.wav
happy,male,EmoDB,EmoDB/03b01Fa.wav
neutral,male,EmoDB,EmoDB/03b01Nb.wav
sad,male,EmoDB,EmoDB/03b01Td.wav
angry,male,EmoDB,EmoDB/03b01Wa.wav
angry,male,EmoDB,EmoDB/03b01Wc.wav
fear,male,EmoDB,EmoDB/03b02Aa.wav
neutral,male,EmoDB,EmoDB/03b02Na.wav
sad,male,EmoDB,EmoDB/03b02Tb.wav
angry,male,EmoDB,EmoDB/03b02Wb.wav
neutral,male,EmoDB,EmoDB/03b03Nb.wav
sad,male,EmoDB,EmoDB/03b03Tc.wav
angry,male,EmoDB,EmoDB/03b03Wc.wav
neutral,male,EmoDB,EmoDB/03b09Nc.wav
sad,male,EmoDB,EmoDB/03b09Tc.wav
angry,male,EmoDB,EmoDB/03b09Wa.wav
fear,male,EmoDB,EmoDB/03b10Ab.wav
disgust,male,EmoDB,EmoDB/03b10Ec.wav
neutral,male,EmoDB,EmoDB/03b10Na.wav
neutral,male,EmoDB,EmoDB/03b10Nc.wav
angry,male,EmoDB,EmoDB/03b10Wb.wav
angry,male,EmoDB,EmoDB/03b10Wc.wav
fear,female,EmoDB,EmoDB/08a01Ab.wav
happy,female,EmoDB,EmoDB/08a01Fd.wav
neutral,female,EmoDB,EmoDB/08a01Na.wav
angry,female,EmoDB,EmoDB/08a01Wa.wav
angry,female,EmoDB,EmoDB/08a01Wc.wav
fear,female,EmoDB,EmoDB/08a02Ab.wav
fear,female,EmoDB,EmoDB/08a02Ac.wav
happy,female,EmoDB,EmoDB/08a02Fe.wav
neutral,female,EmoDB,EmoDB/08a02Na.wav
sad,female,EmoDB,EmoDB/08a02Tb.wav
angry,female,EmoDB,EmoDB/08a02Wc.wav
happy,female,EmoDB,EmoDB/08a04Ff.wav
neutral,female,EmoDB,EmoDB/08a04Nc.wav
sad,female,EmoDB,EmoDB/08a04Tb.wav
angry,female,EmoDB,EmoDB/08a04Wc.wav
happy,female,EmoDB,EmoDB/08a05Fe.wav
neutral,female,EmoDB,EmoDB/08a05Nb.wav
sad,female,EmoDB,EmoDB/08a05Ta.wav
angry,female,EmoDB,EmoDB/08a05Wa.wav
happy,female,EmoDB,EmoDB/08a07Fd.wav
neutral,female,EmoDB,EmoDB/08a07Na.wav
sad,female,EmoDB,EmoDB/08a07Ta.wav
sad,female,EmoDB,EmoDB/08a07Tb.wav
angry,female,EmoDB,EmoDB/08a07Wc.wav
fear,female,EmoDB,EmoDB/08b01Aa.wav
happy,female,EmoDB,EmoDB/08b01Fd.wav
happy,female,EmoDB,EmoDB/08b01Fe.wav
neutral,female,EmoDB,EmoDB/08b01Na.wav
angry,female,EmoDB,EmoDB/08b01Wa.wav
happy,female,EmoDB,EmoDB/08b02Ff.wav
neutral,female,EmoDB,EmoDB/08b02Nb.wav
sad,female,EmoDB,EmoDB/08b02Tc.wav
angry,female,EmoDB,EmoDB/08b02Wd.wav
happy,female,EmoDB,EmoDB/08b03Fe.wav
neutral,female,EmoDB,EmoDB/08b03Nb.wav
sad,female,EmoDB,EmoDB/08b03Tc.wav
angry,female,EmoDB,EmoDB/08b03Wd.wav
fear,female,EmoDB,EmoDB/08b09Ab.wav
happy,female,EmoDB,EmoDB/08b09Fd.wav
neutral,female,EmoDB,EmoDB/08b09Nb.wav
sad,female,EmoDB,EmoDB/08b09Tb.wav
angry,female,EmoDB,EmoDB/08b09Wa.wav
angry,female,EmoDB,EmoDB/08b09Wc.wav
fear,female,EmoDB,EmoDB/08b10Aa.wav
happy,female,EmoDB,EmoDB/08b10Fd.wav
neutral,female,EmoDB,EmoDB/08b10Nc.wav
sad,female,EmoDB,EmoDB/08b10Tc.wav
angry,female,EmoDB,EmoDB/08b10Wa.wav
disgust,female,EmoDB,EmoDB/09a01Ea.wav
happy,female,EmoDB,EmoDB/09a01Fa.wav
neutral,female,EmoDB,EmoDB/09a01Nb.wav
angry,female,EmoDB,EmoDB/09a01Wb.wav
disgust,female,EmoDB,EmoDB/09a02Ea.wav
disgust,female,EmoDB,EmoDB/09a02Eb.wav
angry,female,EmoDB,EmoDB/09a02Wb.wav
happy,female,EmoDB,EmoDB/09a04Fd.wav
neutral,female,EmoDB,EmoDB/09a04Nb.wav
angry,female,EmoDB,EmoDB/09a04Wa.wav
disgust,female,EmoDB,EmoDB/09a05Ed.wav
neutral,female,EmoDB,EmoDB/09a05Nb.wav
sad,female,EmoDB,EmoDB/09a05Tb.wav
angry,female,EmoDB,EmoDB/09a05Wb.wav
angry,female,EmoDB,EmoDB/09a05Wc.wav
disgust,female,EmoDB,EmoDB/09a07Eb.wav
neutral,female,EmoDB,EmoDB/09a07Na.wav
sad,female,EmoDB,EmoDB/09a07Ta.wav
angry,female,EmoDB,EmoDB/09a07Wb.wav
angry,female,EmoDB,EmoDB/09a07Wd.wav
disgust,female,EmoDB,EmoDB/09b01Ea.wav
neutral,female,EmoDB,EmoDB/09b01Na.wav
angry,female,EmoDB,EmoDB/09b01Wb.wav
neutral,female,EmoDB,EmoDB/09b02Na.wav
sad,female,EmoDB,EmoDB/09b02Tb.wav
angry,female,EmoDB,EmoDB/09b02Wc.wav
angry,female,EmoDB,EmoDB/09b02Wd.wav
disgust,female,EmoDB,EmoDB/09b03Ed.wav
happy,female,EmoDB,EmoDB/09b03Fa.wav
happy,female,EmoDB,EmoDB/09b03Fd.wav
neutral,female,EmoDB,EmoDB/09b03Nb.wav
sad,female,EmoDB,EmoDB/09b03Ta.wav
angry,female,EmoDB,EmoDB/09b03Wb.wav
disgust,female,EmoDB,EmoDB/09b09Ea.wav
neutral,female,EmoDB,EmoDB/09b09Nd.wav
angry,female,EmoDB,EmoDB/09b09Wa.wav
fear,female,EmoDB,EmoDB/09b10Aa.wav
neutral,female,EmoDB,EmoDB/09b10Nd.wav
angry,female,EmoDB,EmoDB/09b10Wa.wav
fear,male,EmoDB,EmoDB/10a01Ac.wav
neutral,male,EmoDB,EmoDB/10a01Nb.wav
angry,male,EmoDB,EmoDB/10a01Wa.wav
fear,male,EmoDB,EmoDB/10a02Ab.wav
happy,male,EmoDB,EmoDB/10a02Fa.wav
neutral,male,EmoDB,EmoDB/10a02Na.wav
angry,male,EmoDB,EmoDB/10a02Wa.wav
happy,male,EmoDB,EmoDB/10a04Fd.wav
neutral,male,EmoDB,EmoDB/10a04Nb.wav
angry,male,EmoDB,EmoDB/10a04Wa.wav
angry,male,EmoDB,EmoDB/10a04Wb.wav
fear,male,EmoDB,EmoDB/10a05Aa.wav
sad,male,EmoDB,EmoDB/10a05Tb.wav
angry,male,EmoDB,EmoDB/10a05Wb.wav
fear,male,EmoDB,EmoDB/10a07Aa.wav
fear,male,EmoDB,EmoDB/10a07Ad.wav
sad,male,EmoDB,EmoDB/10a07Ta.wav
angry,male,EmoDB,EmoDB/10a07Wb.wav
fear,male,EmoDB,EmoDB/10b01Aa.wav
disgust,male,EmoDB,EmoDB/10b01Ea.wav
happy,male,EmoDB,EmoDB/10b01Fa.wav
fear,male,EmoDB,EmoDB/10b02Aa.wav
neutral,male,EmoDB,EmoDB/10b02Na.wav
angry,male,EmoDB,EmoDB/10b02Wb.wav
sad,male,EmoDB,EmoDB/10b03Tb.wav
angry,male,EmoDB,EmoDB/10b03Wb.wav
fear,male,EmoDB,EmoDB/10b09Ad.wav
angry,male,EmoDB,EmoDB/10b09Wb.wav
happy,male,EmoDB,EmoDB/10b10Fc.wav
angry,male,EmoDB,EmoDB/10b10Wa.wav
fear,male,EmoDB,EmoDB/11a01Aa.wav
fear,male,EmoDB,EmoDB/11a01Ab.wav
neutral,male,EmoDB,EmoDB/11a01Nd.wav
angry,male,EmoDB,EmoDB/11a01Wc.wav
disgust,male,EmoDB,EmoDB/11a02Ec.wav
happy,male,EmoDB,EmoDB/11a02Fb.wav
neutral,male,EmoDB,EmoDB/11a02Nc.wav
sad,male,EmoDB,EmoDB/11a02Tc.wav
angry,male,EmoDB,EmoDB/11a02Wc.wav
fear,male,EmoDB,EmoDB/11a04Ac.wav
happy,male,EmoDB,EmoDB/11a04Fd.wav
